Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_164902,   27.32,       27.61,      989.460678089247,    989.955115712986
20220906_164904,   27.31,       27.61,      989.4395851663794,    989.9250923204339
20220906_164907,   27.32,       27.62,      989.495446275018,    989.9766661389637
20220906_164909,   27.32,       27.61,      989.4473122763134,    989.8941146390109
20220906_164912,   27.31,       27.61,      989.3994880774578,    989.8680142263433
20220906_164914,   27.32,       27.61,      989.4513303815413,    989.9159651745448
20220906_164916,   27.31,       27.61,      989.523797930512,    989.9724160178558
20220906_164919,   27.31,       27.61,      989.4663165897726,    989.9159651745448
20220906_164921,   27.31,       27.61,      989.519779510429,    989.9332653020253
20220906_164923,   27.32,       27.61,      989.4473122763134,    989.9463155347671
20220906_164926,   27.31,       27.61,      989.4703347928801,    989.9071648541474
20220906_164928,   27.32,       27.63,      989.4513303815413,    989.945387716205
20220906_164931,   27.31,       27.61,      989.4302375042923,    989.9332653020253
20220906_164933,   27.32,       27.63,      989.4379645205197,    989.9280872882306
20220906_164935,   27.32,       27.63,      989.464696248719,    989.8889358737985
20220906_164938,   27.32,       27.63,      989.4724234939758,    989.9845393608458
20220906_164940,   27.33,       27.63,      989.4497096242525,    989.9280872882306
20220906_164942,   27.33,       27.63,      989.4363436108279,    989.9150368108847
20220906_164945,   27.32,       27.62,      989.4018848681591,    989.8846861495377
20220906_164947,   27.33,       27.63,      989.4537276968742,    989.9365870786806
20220906_164950,   27.32,       27.63,      989.3885189775175,    989.9013581874492
20220906_164952,   27.33,       27.63,      989.48416894583,    989.884384778417
20220906_164954,   27.33,       27.63,      989.4497096242525,    989.9235364948115
20220906_164957,   27.32,       27.63,      989.4189596449403,    989.8889358737985
20220906_164959,   27.32,       27.63,      989.4687144137071,    989.8801350925111
20220906_165001,   27.33,       27.63,      989.5109012244035,    989.9192866491213
20220906_165004,   27.33,       27.63,      989.4440705741413,    989.9150368108847
20220906_165006,   27.33,       27.63,      989.4537276968742,    989.9280872882306
20220906_165009,   27.32,       27.62,      989.4152507649566,    989.9107869801011
20220906_165011,   27.33,       27.62,      989.4440705741413,    989.9026142495453
20220906_165013,   27.33,       27.63,      989.4708028157776,    989.8931856055126
20220906_165016,   27.33,       27.63,      989.3735313832041,    989.8931856055126
20220906_165018,   27.32,       27.63,      989.4286166679102,    989.9062361243825
20220906_165020,   27.32,       27.62,      989.4189596449403,    989.9238374041856
20220906_165023,   27.33,       27.63,      989.4497096242525,    989.9062361243825
20220906_165025,   27.32,       27.63,      989.4286166679102,    989.932337179729
20220906_165028,   27.32,       27.63,      989.4513303815413,    989.8801350925111
20220906_165030,   27.32,       27.62,      989.4245986656539,    989.8846861495377
20220906_165032,   27.32,       27.63,      989.4513303815413,    989.9019863394074
20220906_165035,   27.33,       27.62,      989.4363436108279,    989.9287148987314
20220906_165037,   27.33,       27.63,      989.4497096242525,    989.9150368108847
20220906_165040,   27.32,       27.63,      989.4189596449403,    989.8931856055126
20220906_165042,   27.32,       27.62,      989.4820803412845,    989.9107869801011
20220906_165044,   27.32,       27.62,      989.4152507649566,    989.8546626249986
20220906_165047,   27.32,       27.62,      989.4245986656539,    989.9107869801011
20220906_165049,   27.32,       27.62,      989.4286166679102,    989.8977365618852
20220906_165052,   27.33,       27.63,      989.4497096242525,    989.8889358737985
20220906_165054,   27.33,       27.63,      989.4537276968742,    989.9062361243825
20220906_165056,   27.32,       27.63,      989.4018848681591,    989.932337179729
20220906_165059,   27.32,       27.63,      989.4419825770198,    989.8758854140584
20220906_165101,   27.33,       27.63,      989.4213562776243,    989.9192866491213
20220906_165104,   27.33,       27.64,      989.4173383571297,    989.9317092959324
20220906_165106,   27.32,       27.64,      989.4189596449403,    989.8488536529353
20220906_165108,   27.34,       27.65,      989.4731999730792,    989.8961783733877
20220906_165111,   27.33,       27.64,      989.4173383571297,    989.8968069799506
20220906_165113,   27.33,       27.65,      989.3772400777833,    989.8873771378883
20220906_165116,   27.34,       27.65,      989.37592712408,    989.8612753171723
20220906_165118,   27.34,       27.65,      989.438740417549,    989.9004280570499
20220906_165120,   27.34,       27.64,      989.4253742036333,    989.8749551622764
20220906_165123,   27.34,       27.65,      989.438740417549,    989.843974945002
20220906_165125,   27.33,       27.65,      989.4079901241088,    989.9046777481626
20220906_165128,   27.34,       27.64,      989.4521066376209,    989.8619044046712
20220906_165130,   27.35,       27.65,      989.4277704691168,    989.8958764210407
20220906_165132,   27.34,       27.65,      989.4197346878416,    989.8916267757394
20220906_165135,   27.34,       27.65,      989.4521066376209,    989.8612753171723
20220906_165137,   27.35,       27.65,      989.4411368896799,    989.8873771378883
20220906_165140,   27.33,       27.64,      989.3946239767496,    989.8880059257502
20220906_165142,   27.34,       27.64,      989.4598336425353,    989.8707055536569
20220906_165144,   27.34,       27.64,      989.4654728638492,    989.9056079409487
20220906_165147,   27.33,       27.64,      989.3962456074901,    989.8880059257502
20220906_165149,   27.33,       27.63,      989.3868974200922,    989.8452331148412
20220906_165151,   27.33,       27.63,      989.356147659557,    989.8752569624637
20220906_165154,   27.32,       27.62,      989.4072148744474,    989.8846861495377
20220906_165156,   27.32,       27.62,      989.393849086137,    989.8546626249986
20220906_165159,   27.31,       27.62,      989.3901402711073,    989.8807633337591
20220906_165201,   27.31,       27.62,      989.3994880774578,    989.8853141780214
20220906_165203,   27.32,       27.62,      989.3804833039827,    989.8722639213607
20220906_165206,   27.31,       27.61,      989.3783957211886,    989.8549640288124
20220906_165208,   27.31,       27.62,      989.3727567156224,    989.9026142495453
20220906_165211,   27.32,       27.61,      989.4112328169441,    989.8637645387809
20220906_165213,   27.32,       27.62,      989.4245986656539,    989.8504130215948
20220906_165215,   27.32,       27.62,      989.4780621220526,    989.8853141780214
20220906_165218,   27.32,       27.62,      989.4513303815413,    989.8722639213607
20220906_165220,   27.33,       27.62,      989.3828796186896,    989.8846861495377
20220906_165223,   27.32,       27.62,      989.3845011379922,    989.8585853424489
20220906_165225,   27.33,       27.63,      989.4440705741413,    989.8279330991929
20220906_165227,   27.32,       27.62,      989.4419825770198,    989.9068640659939
20220906_165230,   27.32,       27.62,      989.3885189775175,    989.876513623833
20220906_165232,   27.32,       27.62,      989.4456915571459,    989.8585853424489
20220906_165235,   27.33,       27.62,      989.4096116024465,    989.8807633337591
20220906_165237,   27.33,       27.62,      989.4229776035592,    989.8634633197795
20220906_165239,   27.33,       27.62,      989.4096116024465,    989.9068640659939
20220906_165242,   27.33,       27.63,      989.4537276968742,    989.8628349601872
20220906_165244,   27.33,       27.62,      989.3828796186896,    989.8585853424489
20220906_165247,   27.33,       27.63,      989.434722437296,    989.8889358737985
20220906_165249,   27.34,       27.62,      989.4521066376209,    989.8846861495377
20220906_165251,   27.32,       27.62,      989.4055936980715,    989.8677129764446
20220906_165254,   27.32,       27.62,      989.3788618228022,    989.8461634256449
20220906_165256,   27.33,       27.62,      989.3812578355465,    989.8895639337549
20220906_165259,   27.33,       27.62,      989.403972257858,    989.8938136969423
20220906_165301,   27.33,       27.62,      989.3946239767496,    989.8807633337591
20220906_165303,   27.34,       27.62,      989.4120079958739,    989.8416122794214
20220906_165306,   27.33,       27.63,      989.3946239767496,    989.8622063587741
20220906_165308,   27.33,       27.64,      989.4136295123367,    989.8534053014072
20220906_165311,   27.33,       27.63,      989.4213562776243,    989.8670845853785
20220906_165313,   27.34,       27.63,      989.4120079958739,    989.8361051690015
20220906_165315,   27.33,       27.63,      989.3371418538429,    989.8540340841147
20220906_165318,   27.34,       27.63,      989.3585432263991,    989.8752569624637
20220906_165320,   27.34,       27.63,      989.3892933676146,    989.8236836337851
20220906_165323,   27.33,       27.63,      989.4173383571297,    989.8491557609534
20220906_165325,   27.34,       27.63,      989.3852755988238,    989.8582836634977
20220906_165327,   27.34,       27.63,      989.3796357885554,    989.8582836634977
20220906_165330,   27.34,       27.64,      989.4063683819232,    989.8837562638693
20220906_165332,   27.35,       27.64,      989.4448457693157,    989.8358029070682
20220906_165335,   27.34,       27.64,      989.3585432263991,    989.8576548493136
20220906_165337,   27.34,       27.64,      989.3435545070939,    989.8488536529353
20220906_165339,   27.34,       27.64,      989.3970198615541,    989.8658270777694
20220906_165342,   27.34,       27.64,      989.3702871720113,    989.8968069799506
20220906_165344,   27.34,       27.65,      989.3796357885554,    989.8700766474569
20220906_165347,   27.34,       27.65,      989.4197346878416,    989.8221226301162
20220906_165349,   27.34,       27.64,      989.37592712408,    989.9098577019008
20220906_165351,   27.35,       27.65,      989.3913799237165,    989.8916267757394
20220906_165354,   27.34,       27.64,      989.3796357885554,    989.8397254818374
20220906_165356,   27.35,       27.65,      989.40103764646,    989.8916267757394
20220906_165359,   27.34,       27.65,      989.4197346878416,    989.8916267757394
20220906_165401,   27.35,       27.64,      989.3743048484293,    989.8919286971773
20220906_165403,   27.34,       27.64,      989.4103862155602,    989.8227521670701
20220906_165406,   27.34,       27.65,      989.4237525757226,    989.8831275074876
20220906_165408,   27.34,       27.64,      989.3569208364743,    989.9010566950928
20220906_165411,   27.34,       27.64,      989.4026596173053,    989.8749551622764
20220906_165413,   27.34,       27.64,      989.4026596173053,    989.8446041508389
20220906_165415,   27.34,       27.64,      989.3892933676146,    989.8658270777694
20220906_165418,   27.34,       27.64,      989.4293921351558,    989.8527762768688
20220906_165420,   27.33,       27.64,      989.3545255716093,    989.8880059257502
20220906_165423,   27.34,       27.65,      989.3852755988238,    989.8567233792005
20220906_165425,   27.34,       27.64,      989.3892933676146,    989.8315534582331
20220906_165427,   27.34,       27.65,      989.4331009999165,    989.8570257932948
20220906_165430,   27.34,       27.65,      989.3318108785992,    989.8570257932948
